n,e,d
579.9416656761218,1561.0750773062543,5264
580.1733803435806,1561.7136491821086,5265
580.4050950110392,1562.3522210579624,5266
580.6368096784977,1562.9907929338162,5267
580.8685243459564,1563.6293648096705,5268
581.1002390134149,1564.2679366855243,5269
581.3319536808735,1564.9065085613781,5270
581.5636683483323,1565.5450804372324,5271
581.7953830157908,1566.1836523130862,5272
582.0270976832495,1566.8222241889405,5273
582.258812350708,1567.4607960647943,5274
582.4905270181666,1568.099367940648,5275
582.7222416856254,1568.7379398165024,5276
582.9539563530839,1569.3765116923562,5277
583.1856710205425,1570.01508356821,5278
583.4173856880011,1570.6536554440643,5279
583.6491003554597,1571.2922273199183,5280
583.8808150229185,1571.9307991957726,5281
584.112529690377,1572.5693710716264,5282
584.3442443578355,1573.2079429474802,5283
584.5759590252942,1573.8465148233345,5284
584.8076736927528,1574.4850866991883,5285
585.0393883602113,1575.123658575042,5286
585.27110302767,1575.7622304508964,5287
585.5028176951286,1576.4008023267502,5288
585.7345323625873,1577.0393742026044,5289
585.9662470300459,1577.6779460784583,5290
586.1979616975044,1578.316517954312,5291
586.4296763649631,1578.9550898301663,5292
586.6613910324216,1579.5936617060202,5293
586.8931056998803,1580.232233581874,5294
587.124820367339,1580.8708054577282,5295
587.3565350347975,1581.509377333582,5296
587.5882497022562,1582.1479492094363,5297
587.8199643697147,1582.7865210852901,5298
588.0516790371734,1583.425092961144,5299
588.2833937046321,1584.0636648369982,5300
588.5151083720906,1584.702236712852,5301
588.7468230395492,1585.3408085887058,5302
588.9785377070078,1585.97938046456,5303
589.2102523744664,1586.6179523404141,5304
589.4419670419252,1587.2565242162684,5305
589.6736817093837,1587.8950960921222,5306
589.9053963768422,1588.533667967976,5307
590.1371110443009,1589.1722398438303,5308
590.3688257117595,1589.8108117196841,5309
590.600540379218,1590.449383595538,5310
590.8322550466768,1591.0879554713922,5311
591.0639697141353,1591.726527347246,5312
591.295684381594,1592.3650992231003,5313
591.5273990490526,1593.003671098954,5314
591.7591137165111,1593.642242974808,5315
591.9908283839699,1594.2808148506622,5316
592.2225430514284,1594.919386726516,5317
592.4542577188871,1595.5579586023703,5318
592.6859723863457,1596.196530478224,5319
592.9176870538042,1596.835102354078,5320
593.149401721263,1597.4736742299322,5321
593.3811163887215,1598.112246105786,5322
593.6128310561801,1598.7508179816398,5323
593.8445457236388,1599.389389857494,5324
594.0762603910973,1600.0279617333479,5325
594.307975058556,1600.6665336092021,5326
594.5396897260146,1601.305105485056,5327
594.7714043934732,1601.94367736091,5328
595.0031190609319,1602.5822492367643,5329
595.2348337283904,1603.220821112618,5330
595.4665483958489,1603.8593929884719,5331
595.6982630633076,1604.4979648643261,5332
595.9299777307663,1605.13653674018,5333
596.1616923982249,1605.7751086160342,5334
596.3934070656835,1606.413680491888,5335
596.625121733142,1607.0522523677419,5336
596.8568364006007,1607.6908242435961,5337
597.0885510680594,1608.32939611945,5338
597.3202657355179,1608.9679679953038,5339
597.5519804029766,1609.606539871158,5340
597.7836950704351,1610.2451117470118,5341
598.0154097378938,1610.883683622866,5342
598.2471244053525,1611.52225549872,5343
598.478839072811,1612.1608273745737,5344
598.7105537402697,1612.799399250428,5345
598.9422684077282,1613.4379711262818,5346
599.1739830751868,1614.0765430021356,5347
599.4056977426455,1614.71511487799,5348
599.637412410104,1615.3536867538437,5349
599.8691270775628,1615.992258629698,5350
600.1008417450213,1616.6308305055518,5351
600.3325564124799,1617.2694023814058,5352
600.5642710799385,1617.90797425726,5353
600.7959857473971,1618.546546133114,5354
601.0277004148556,1619.1851180089677,5355
601.2594150823144,1619.823689884822,5356
601.491129749773,1620.4622617606758,5357
601.7228444172316,1621.10083363653,5358
601.9545590846902,1621.7394055123839,5359
602.1862737521487,1622.3779773882377,5360
602.4179884196075,1623.016549264092,5361
602.6497030870661,1623.6551211399458,5362
602.8814177545246,1624.2936930157996,5363
603.1131324219833,1624.9322648916539,5364
603.3448470894418,1625.5708367675077,5365
603.5765617569006,1626.209408643362,5366
603.8082764243592,1626.8479805192158,5367
604.0399910918177,1627.4865523950696,5368
604.2717057592764,1628.1251242709238,5369
604.5034204267349,1628.7636961467776,5370
604.7351350941935,1629.4022680226315,5371
604.9668497616522,1630.0408398984857,5372
605.1985644291108,1630.6794117743395,5373
605.4302790965695,1631.3179836501938,5374
605.661993764028,1631.9565555260476,5375
605.8937084314866,1632.5951274019017,5376
606.1254230989452,1633.233699277756,5377
606.3571377664039,1633.8722711536097,5378
606.5888524338626,1634.510843029464,5379
606.8205671013211,1635.1494149053178,5380
607.0522817687797,1635.7879867811716,5381
607.2839964362383,1636.426558657026,5382
607.515711103697,1637.0651305328797,5383
607.7474257711555,1637.7037024087335,5384
607.9791404386142,1638.3422742845878,5385
608.2108551060728,1638.9808461604416,5386
608.4425697735314,1639.6194180362959,5387
608.67428444099,1640.2579899121497,5388
608.9059991084486,1640.8965617880035,5389
609.1377137759073,1641.5351336638578,5390
609.3694284433658,1642.1737055397116,5391
609.6011431108244,1642.8122774155654,5392
609.8328577782831,1643.4508492914197,5393
610.0645724457416,1644.0894211672735,5394
610.2962871132004,1644.7279930431278,5395
610.5280017806589,1645.3665649189816,5396
610.7597164481175,1646.0051367948354,5397
610.9914311155762,1646.6437086706896,5398
611.2231457830347,1647.2822805465435,5399
611.4548604504934,1647.9208524223975,5400
611.686575117952,1648.5594242982518,5401
611.9182897854106,1649.1979961741056,5402
612.1500044528693,1649.8365680499599,5403
612.3817191203278,1650.4751399258137,5404
612.6134337877864,1651.1137118016675,5405
612.8451484552451,1651.7522836775217,5406
613.0768631227037,1652.3908555533756,5407
613.3085777901622,1653.0294274292294,5408
613.5402924576209,1653.6679993050836,5409
613.7720071250794,1654.3065711809375,5410
614.0037217925382,1654.9451430567917,5411
614.2354364599968,1655.5837149326455,5412
614.4671511274553,1656.2222868084993,5413
614.698865794914,1656.8608586843536,5414
614.9305804623725,1657.4994305602074,5415
615.1622951298311,1658.1380024360612,5416
615.3940097972899,1658.7765743119155,5417
615.6257244647484,1659.4151461877693,5418
615.8574391322071,1660.0537180636236,5419
616.0891537996656,1660.6922899394774,5420
616.3208684671242,1661.3308618153312,5421
616.552583134583,1661.9694336911855,5422
616.7842978020415,1662.6080055670393,5423
617.0160124695001,1663.2465774428933,5424
617.2477271369587,1663.8851493187476,5425
617.4794418044173,1664.5237211946014,5426
617.711156471876,1665.1622930704557,5427
617.9428711393346,1665.8008649463095,5428
618.1745858067932,1666.4394368221633,5429
618.4063004742518,1667.0780086980176,5430
618.6380151417104,1667.7165805738714,5431
618.8697298091691,1668.3551524497257,5432
619.1014444766276,1668.9937243255795,5433
619.3331591440862,1669.6322962014333,5434
619.5648738115449,1670.2708680772876,5435
619.7965884790035,1670.9094399531414,5436
620.028303146462,1671.5480118289952,5437
620.2600178139207,1672.1865837048495,5438
620.4917324813792,1672.8251555807033,5439
620.723447148838,1673.4637274565575,5440
620.9551618162966,1674.1022993324113,5441
621.1868764837551,1674.7408712082652,5442
621.4185911512138,1675.3794430841194,5443
621.6503058186723,1676.0180149599732,5444
621.882020486131,1676.656586835827,5445
622.1137351535897,1677.2951587116813,5446
622.3454498210482,1677.9337305875351,5447
622.5771644885069,1678.5723024633894,5448
622.8088791559654,1679.2108743392434,5449
623.040593823424,1679.8494462150973,5450
623.2723084908828,1680.4880180909515,5451
623.5040231583413,1681.1265899668053,5452
623.7357378257998,1681.7651618426592,5453
623.9674524932585,1682.4037337185134,5454
624.1991671607171,1683.0423055943672,5455
624.4308818281759,1683.6808774702215,5456
624.6625964956344,1684.3194493460753,5457
624.8943111630929,1684.9580212219291,5458
625.1260258305516,1685.5965930977834,5459
625.3577404980102,1686.2351649736372,5460
625.5894551654687,1686.873736849491,5461
625.8211698329275,1687.5123087253453,5462
626.052884500386,1688.150880601199,5463
626.2845991678447,1688.7894524770534,5464
626.5163138353033,1689.4280243529072,5465
626.7480285027618,1690.066596228761,5466
626.9797431702206,1690.7051681046153,5467
627.2114578376791,1691.343739980469,5468
627.4431725051377,1691.982311856323,5469
627.6748871725964,1692.6208837321772,5470
627.9066018400549,1693.259455608031,5471
628.1383165075137,1693.8980274838852,5472
628.3700311749722,1694.5365993597393,5473
628.6017458424308,1695.175171235593,5474
628.8334605098895,1695.8137431114474,5475
629.065175177348,1696.4523149873012,5476
629.2968898448065,1697.090886863155,5477
629.5286045122652,1697.7294587390093,5478
629.7603191797239,1698.368030614863,5479
629.9920338471825,1699.0066024907173,5480
630.2237485146411,1699.6451743665712,5481
630.4554631820996,1700.283746242425,5482
630.6871778495583,1700.9223181182792,5483
630.918892517017,1701.560889994133,5484
631.1506071844755,1702.1994618699869,5485
631.3823218519342,1702.8380337458411,5486
631.6140365193927,1703.476605621695,5487
631.8457511868514,1704.1151774975492,5488
632.07746585431,1704.753749373403,5489
632.3091805217686,1705.3923212492568,5490
632.5408951892273,1706.030893125111,5491
632.7726098566858,1706.669465000965,5492
633.0043245241445,1707.3080368768192,5493
633.2360391916031,1707.946608752673,5494
633.4677538590616,1708.5851806285268,5495
633.6994685265204,1709.223752504381,5496
633.9311831939789,1709.8623243802351,5497
634.1628978614375,1710.500896256089,5498
634.3946125288961,1711.1394681319432,5499
634.6263271963547,1711.778040007797,5500
634.8580418638135,1712.4166118836513,5501
635.089756531272,1713.055183759505,5502
635.3214711987306,1713.693755635359,5503
635.5531858661892,1714.3323275112132,5504
635.7849005336478,1714.970899387067,5505
636.0166152011063,1715.6094712629208,5506
636.2483298685651,1716.248043138775,5507
636.4800445360237,1716.886615014629,5508
636.7117592034823,1717.5251868904832,5509
636.9434738709409,1718.163758766337,5510
637.1751885383994,1718.8023306421908,5511
637.4069032058582,1719.440902518045,5512
637.6386178733168,1720.0794743938989,5513
637.8703325407753,1720.7180462697527,5514
638.102047208234,1721.356618145607,5515
638.3337618756925,1721.9951900214608,5516
638.5654765431512,1722.633761897315,5517
638.7971912106098,1723.2723337731688,5518
639.0289058780684,1723.9109056490227,5519
639.2606205455271,1724.549477524877,5520
639.4923352129856,1725.188049400731,5521
639.7240498804442,1725.8266212765848,5522
639.9557645479028,1726.465193152439,5523
640.1874792153615,1727.1037650282929,5524
640.4191938828202,1727.7423369041471,5525
640.6509085502787,1728.380908780001,5526
640.8826232177373,1729.0194806558547,5527
641.1143378851959,1729.658052531709,5528
641.3460525526546,1730.2966244075628,5529
641.5777672201131,1730.9351962834166,5530
641.8094818875718,1731.573768159271,5531
642.0411965550304,1732.2123400351247,5532
642.272911222489,1732.850911910979,5533
642.5046258899476,1733.4894837868328,5534
642.7363405574062,1734.1280556626866,5535
642.9680552248649,1734.766627538541,5536
643.1997698923235,1735.4051994143947,5537
643.431484559782,1736.0437712902485,5538
643.6631992272407,1736.6823431661028,5539
643.8949138946992,1737.3209150419566,5540
644.126628562158,1737.9594869178109,5541
644.3583432296165,1738.5980587936647,5542
644.5900578970751,1739.2366306695187,5543
644.8217725645338,1739.8752025453728,5544
645.0534872319923,1740.5137744212268,5545
645.2852018994511,1741.152346297081,5546
645.5169165669096,1741.7909181729349,5547
645.7486312343682,1742.4294900487887,5548
645.9803459018269,1743.068061924643,5549
646.2120605692854,1743.7066338004968,5550
646.443775236744,1744.3452056763506,5551
646.6754899042027,1744.9837775522049,5552
646.9072045716613,1745.6223494280587,5553
647.13891923912,1746.260921303913,5554
647.3706339065785,1746.8994931797668,5555
647.6023485740371,1747.5380650556206,5556
647.8340632414958,1748.1766369314748,5557
648.0657779089544,1748.8152088073286,5558
648.2974925764129,1749.4537806831825,5559
648.5292072438716,1750.0923525590367,5560
648.7609219113301,1750.7309244348905,5561
648.9926365787888,1751.3694963107448,5562
649.2243512462475,1752.0080681865986,5563
649.456065913706,1752.6466400624524,5564
649.6877805811647,1753.2852119383067,5565
649.9194952486232,1753.9237838141605,5566
650.1512099160818,1754.5623556900146,5567
650.3829245835406,1755.2009275658686,5568
650.6146392509991,1755.8394994417226,5569
650.8463539184578,1756.478071317577,5570
651.0780685859163,1757.1166431934307,5571
651.3097832533749,1757.7552150692845,5572
651.5414979208336,1758.3937869451388,5573
651.7732125882922,1759.0323588209926,5574
652.0049272557508,1759.6709306968464,5575
652.2366419232094,1760.3095025727007,5576
652.468356590668,1760.9480744485545,5577
652.7000712581267,1761.5866463244088,5578
652.9317859255852,1762.2252182002626,5579
653.1635005930438,1762.8637900761164,5580
653.3952152605025,1763.5023619519707,5581
653.6269299279611,1764.1409338278245,5582
653.8586445954196,1764.7795057036783,5583
654.0903592628783,1765.4180775795326,5584
654.3220739303368,1766.0566494553864,5585
654.5537885977956,1766.6952213312406,5586
654.7855032652542,1767.3337932070945,5587
655.0172179327127,1767.9723650829483,5588
655.2489326001714,1768.6109369588025,5589
655.4806472676299,1769.2495088346564,5590
655.7123619350886,1769.8880807105104,5591
655.9440766025473,1770.5266525863644,5592
656.1757912700058,1771.1652244622185,5593
656.4075059374645,1771.8037963380727,5594
656.639220604923,1772.4423682139266,5595
656.8709352723816,1773.0809400897804,5596
657.1026499398404,1773.7195119656346,5597
657.3343646072989,1774.3580838414885,5598
657.5660792747574,1774.9966557173423,5599
657.7977939422161,1775.6352275931965,5600
658.0295086096747,1776.2737994690503,5601
658.2612232771335,1776.9123713449046,5602
658.492937944592,1777.5509432207584,5603
658.7246526120505,1778.1895150966122,5604
658.9563672795092,1778.8280869724665,5605
659.1880819469678,1779.4666588483203,5606
659.4197966144264,1780.1052307241746,5607
659.6515112818851,1780.7438026000284,5608
659.8832259493436,1781.3823744758822,5609
660.1149406168023,1782.0209463517365,5610
660.3466552842609,1782.6595182275903,5611
660.5783699517194,1783.298090103444,5612
660.8100846191782,1783.9366619792984,5613
661.0417992866367,1784.5752338551522,5614
661.2735139540954,1785.2138057310065,5615
661.505228621554,1785.8523776068603,5616
661.7369432890125,1786.4909494827143,5617
661.9686579564712,1787.1295213585686,5618
662.2003726239298,1787.7680932344224,5619
662.4320872913884,1788.4066651102762,5620
662.6638019588471,1789.0452369861305,5621
662.8955166263056,1789.6838088619843,5622
663.1272312937643,1790.3223807378386,5623
663.3589459612228,1790.9609526136924,5624
663.5906606286815,1791.5995244895462,5625
663.8223752961401,1792.2380963654005,5626
664.0540899635987,1792.8766682412543,5627
664.2858046310572,1793.515240117108,5628
664.5175192985159,1794.1538119929623,5629
664.7492339659746,1794.7923838688162,5630
664.9809486334332,1795.4309557446704,5631
665.2126633008918,1796.0695276205242,5632
665.4443779683503,1796.708099496378,5633
665.676092635809,1797.3466713722323,5634
665.9078073032676,1797.9852432480861,5635
666.1395219707262,1798.62381512394,5636
666.3712366381849,1799.2623869997942,5637
666.6029513056434,1799.900958875648,5638
666.8346659731021,1800.5395307515023,5639
667.0663806405607,1801.178102627356,5640
667.2980953080192,1801.8166745032102,5641
667.529809975478,1802.4552463790644,5642
667.7615246429365,1803.0938182549182,5643
667.9932393103951,1803.732390130772,5644
668.2249539778537,1804.3709620066263,5645
668.4566686453123,1805.0095338824801,5646
668.6883833127711,1805.6481057583344,5647
668.9200979802296,1806.2866776341882,5648
669.1518126476882,1806.925249510042,5649
669.3835273151468,1807.5638213858963,5650
669.6152419826054,1808.20239326175,5651
669.8469566500639,1808.840965137604,5652
670.0786713175227,1809.4795370134582,5653
670.3103859849813,1810.118108889312,5654
670.5421006524399,1810.7566807651663,5655
670.7738153198985,1811.39525264102,5656
671.005529987357,1812.033824516874,5657
671.2372446548158,1812.6723963927282,5658
671.4689593222744,1813.310968268582,5659
671.700673989733,1813.9495401444362,5660
671.9323886571916,1814.58811202029,5661
672.1641033246501,1815.2266838961439,5662
672.3958179921088,1815.8652557719981,5663
672.6275326595675,1816.503827647852,5664
672.859247327026,1817.142399523706,5665
673.0909619944847,1817.7809713995603,5666
673.3226766619432,1818.419543275414,5667
673.5543913294019,1819.0581151512683,5668
673.7861059968604,1819.6966870271222,5669
674.0178206643191,1820.335258902976,5670
674.2495353317778,1820.9738307788302,5671
674.4812499992363,1821.612402654684,5672
674.7129646666949,1822.2509745305379,5673
674.9446793341535,1822.8895464063921,5674
675.1763940016122,1823.528118282246,5675
675.4081086690709,1824.1666901581002,5676
675.6398233365294,1824.805262033954,5677
675.871538003988,1825.4438339098078,5678
676.1032526714466,1826.082405785662,5679
676.3349673389052,1826.720977661516,5680
676.5666820063637,1827.3595495373697,5681
676.7983966738225,1827.998121413224,5682
677.0301113412811,1828.6366932890778,5683
677.2618260087397,1829.275265164932,5684
677.4935406761983,1829.913837040786,5685
677.7252553436568,1830.5524089166397,5686
677.9569700111156,1831.190980792494,5687
678.1886846785741,1831.8295526683478,5688
678.4203993460327,1832.4681245442018,5689
678.6521140134914,1833.106696420056,5690
678.8838286809499,1833.74526829591,5691
679.1155433484087,1834.3838401717642,5692
679.3472580158672,1835.022412047618,5693
679.5789726833258,1835.6609839234718,5694
679.8106873507845,1836.299555799326,5695
680.042402018243,1836.9381276751799,5696
680.2741166857016,1837.5766995510337,5697
680.5058313531603,1838.215271426888,5698
680.7375460206189,1838.8538433027418,5699
680.9692606880776,1839.492415178596,5700
681.2009753555361,1840.1309870544499,5701
681.4326900229947,1840.7695589303037,5702
681.6644046904534,1841.408130806158,5703
681.896119357912,1842.0467026820118,5704
682.1278340253705,1842.6852745578656,5705
682.3595486928292,1843.3238464337198,5706
682.5912633602877,1843.9624183095736,5707
682.8229780277464,1844.600990185428,5708
683.0546926952051,1845.2395620612817,5709
683.2864073626636,1845.8781339371355,5710
683.5181220301223,1846.5167058129898,5711
683.7498366975808,1847.1552776888436,5712
683.9815513650394,1847.7938495646977,5713
684.2132660324982,1848.432421440552,5714
684.4449806999567,1849.0709933164057,5715
684.6766953674154,1849.70956519226,5716
684.9084100348739,1850.3481370681138,5717
685.1401247023325,1850.9867089439676,5718
685.3718393697912,1851.625280819822,5719
685.6035540372498,1852.2638526956757,5720
685.8352687047085,1852.90242457153,5721
686.066983372167,1853.5409964473838,5722
686.2986980396256,1854.1795683232376,5723
686.5304127070843,1854.8181401990919,5724
686.7621273745428,1855.4567120749457,5725
686.9938420420013,1856.0952839507995,5726
687.2255567094601,1856.7338558266538,5727
687.4572713769187,1857.3724277025076,5728
687.6889860443774,1858.0109995783619,5729
687.9207007118359,1858.6495714542157,5730
688.1524153792944,1859.2881433300695,5731
688.3841300467532,1859.9267152059238,5732
688.6158447142118,1860.5652870817776,5733
688.8475593816703,1861.2038589576314,5734
689.079274049129,1861.8424308334857,5735
689.3109887165875,1862.4810027093397,5736
689.5427033840463,1863.1195745851937,5737
689.7744180515049,1863.7581464610478,5738
690.0061327189634,1864.3967183369016,5739
690.2378473864221,1865.0352902127559,5740
690.4695620538806,1865.6738620886097,5741
690.7012767213392,1866.3124339644635,5742
690.932991388798,1866.9510058403177,5743
691.1647060562565,1867.5895777161716,5744
691.3964207237152,1868.2281495920258,5745
691.6281353911737,1868.8667214678796,5746
691.8598500586323,1869.5052933437335,5747
692.0915647260911,1870.1438652195877,5748
692.3232793935496,1870.7824370954415,5749
692.5549940610081,1871.4210089712954,5750
692.7867087284668,1872.0595808471496,5751
693.0184233959254,1872.6981527230034,5752
693.250138063384,1873.3367245988577,5753
693.4818527308427,1873.9752964747115,5754
693.7135673983012,1874.6138683505653,5755
693.9452820657599,1875.2524402264196,5756
694.1769967332185,1875.8910121022734,5757
694.408711400677,1876.5295839781272,5758
694.6404260681358,1877.1681558539815,5759
694.8721407355943,1877.8067277298355,5760
695.103855403053,1878.4452996056896,5761
695.3355700705116,1879.0838714815436,5762
695.5672847379701,1879.7224433573974,5763
695.7989994054288,1880.3610152332517,5764
696.0307140728873,1880.9995871091055,5765
696.262428740346,1881.6381589849593,5766
696.4941434078047,1882.2767308608136,5767
696.7258580752632,1882.9153027366674,5768
696.9575727427219,1883.5538746125217,5769
697.1892874101804,1884.1924464883755,5770
697.4210020776391,1884.8310183642293,5771
697.6527167450977,1885.4695902400836,5772
697.8844314125563,1886.1081621159374,5773
698.116146080015,1886.7467339917916,5774
698.3478607474735,1887.3853058676455,5775
698.5795754149322,1888.0238777434993,5776
698.8112900823908,1888.6624496193535,5777
699.0430047498494,1889.3010214952074,5778
699.2747194173079,1889.9395933710612,5779
699.5064340847666,1890.5781652469154,5780
699.7381487522252,1891.2167371227692,5781
699.9698634196839,1891.8553089986235,5782
700.2015780871425,1892.4938808744773,5783
700.433292754601,1893.1324527503314,5784
700.6650074220597,1893.7710246261854,5785
700.8967220895183,1894.4095965020394,5786
701.1284367569768,1895.0481683778933,5787
701.3601514244356,1895.6867402537475,5788
701.5918660918941,1896.3253121296013,5789
701.8235807593528,1896.9638840054556,5790
702.0552954268114,1897.6024558813094,5791
702.2870100942699,1898.2410277571632,5792
702.5187247617287,1898.8795996330175,5793
702.7504394291872,1899.5181715088713,5794
702.9821540966458,1900.1567433847251,5795
703.2138687641044,1900.7953152605794,5796
703.445583431563,1901.4338871364332,5797
703.6772980990218,1902.0724590122875,5798
703.9090127664803,1902.7110308881413,5799
704.1407274339389,1903.349602763995,5800
704.3724421013975,1903.9881746398494,5801
704.6041567688561,1904.6267465157032,5802
704.8358714363146,1905.265318391557,5803
705.0675861037734,1905.9038902674113,5804
705.299300771232,1906.542462143265,5805
705.5310154386906,1907.1810340191194,5806
705.7627301061492,1907.8196058949732,5807
705.9944447736077,1908.4581777708272,5808
706.2261594410664,1909.0967496466812,5809
706.4578741085251,1909.7353215225353,5810
706.6895887759836,1910.373893398389,5811
706.9213034434423,1911.0124652742434,5812
707.1530181109008,1911.6510371500972,5813
707.3847327783595,1912.2896090259514,5814
707.616447445818,1912.9281809018053,5815
707.8481621132767,1913.566752777659,5816
708.0798767807354,1914.2053246535133,5817
708.3115914481939,1914.8438965293672,5818
708.5433061156525,1915.482468405221,5819
708.7750207831111,1916.1210402810752,5820
709.0067354505697,1916.759612156929,5821
709.2384501180285,1917.3981840327833,5822
709.470164785487,1918.0367559086371,5823
709.7018794529456,1918.675327784491,5824
709.9335941204042,1919.3138996603452,5825
710.1653087878628,1919.952471536199,5826
710.3970234553213,1920.5910434120528,5827
710.6287381227801,1921.229615287907,5828
710.8604527902387,1921.868187163761,5829
711.0921674576973,1922.5067590396152,5830
711.3238821251559,1923.145330915469,5831
711.5555967926144,1923.783902791323,5832
711.7873114600732,1924.422474667177,5833
712.0190261275317,1925.0610465430311,5834
712.2507407949904,1925.6996184188854,5835
712.482455462449,1926.3381902947392,5836
712.7141701299075,1926.976762170593,5837
712.9458847973663,1927.6153340464473,5838
713.1775994648248,1928.253905922301,5839
713.4093141322834,1928.892477798155,5840
713.6410287997421,1929.5310496740092,5841
713.8727434672006,1930.169621549863,5842
714.1044581346594,1930.8081934257173,5843
714.3361728021179,1931.446765301571,5844
714.5678874695765,1932.085337177425,5845
714.7996021370352,1932.7239090532792,5846
715.0313168044937,1933.362480929133,5847
715.2630314719523,1934.0010528049868,5848
715.494746139411,1934.639624680841,5849
715.7264608068696,1935.2781965566949,5850
715.9581754743283,1935.9167684325491,5851
716.1898901417868,1936.555340308403,5852
716.4216048092453,1937.1939121842568,5853
716.653319476704,1937.832484060111,5854
716.8850341441627,1938.4710559359648,5855
717.1167488116212,1939.1096278118189,5856
717.3484634790799,1939.748199687673,5857
717.5801781465384,1940.386771563527,5858
717.8118928139971,1941.0253434393812,5859
718.0436074814558,1941.663915315235,5860
718.2753221489143,1942.3024871910889,5861
718.507036816373,1942.9410590669431,5862
718.7387514838315,1943.579630942797,5863
718.9704661512901,1944.2182028186508,5864
719.2021808187488,1944.856774694505,5865
719.4338954862073,1945.4953465703588,5866
719.6656101536661,1946.133918446213,5867
719.8973248211246,1946.772490322067,5868
720.1290394885832,1947.4110621979207,5869
720.3607541560419,1948.049634073775,5870
720.5924688235004,1948.6882059496288,5871
720.824183490959,1949.3267778254826,5872
721.0558981584177,1949.965349701337,5873
721.2876128258763,1950.6039215771907,5874
721.519327493335,1951.242493453045,5875
721.7510421607935,1951.8810653288988,5876
721.982756828252,1952.5196372047526,5877
722.2144714957108,1953.1582090806069,5878
722.4461861631694,1953.7967809564607,5879
722.6779008306279,1954.4353528323147,5880
722.9096154980866,1955.0739247081688,5881
723.1413301655451,1955.7124965840228,5882
723.3730448330039,1956.351068459877,5883
723.6047595004625,1956.9896403357309,5884
723.836474167921,1957.6282122115847,5885
724.0681888353797,1958.266784087439,5886
724.2999035028382,1958.9053559632928,5887
724.531618170297,1959.543927839147,5888
724.7633328377556,1960.1824997150009,5889
724.9950475052141,1960.8210715908547,5890
725.2267621726728,1961.459643466709,5891
725.4584768401313,1962.0982153425628,5892
725.6901915075899,1962.7367872184166,5893
725.9219061750487,1963.3753590942708,5894
726.1536208425072,1964.0139309701246,5895
726.3853355099659,1964.652502845979,5896
726.6170501774244,1965.2910747218327,5897
726.848764844883,1965.9296465976865,5898
727.0804795123416,1966.5682184735408,5899
727.3121941798003,1967.2067903493946,5900
727.5439088472588,1967.8453622252484,5901
727.7756235147175,1968.4839341011027,5902
728.0073381821761,1969.1225059769565,5903
728.2390528496347,1969.7610778528108,5904
728.4707675170933,1970.3996497286648,5905
728.7024821845519,1971.0382216045186,5906
728.9341968520106,1971.676793480373,5907
729.1659115194692,1972.3153653562267,5908
729.3976261869277,1972.9539372320805,5909
729.6293408543864,1973.5925091079348,5910
729.861055521845,1974.2310809837886,5911
730.0927701893037,1974.8696528596429,5912
730.3244848567623,1975.5082247354967,5913
730.5561995242208,1976.1467966113505,5914
730.7879141916795,1976.7853684872048,5915
731.019628859138,1977.4239403630586,5916
731.2513435265967,1978.0625122389124,5917
731.4830581940554,1978.7010841147667,5918
731.7147728615139,1979.3396559906205,5919
731.9464875289726,1979.9782278664748,5920
732.1782021964311,1980.6167997423286,5921
732.4099168638897,1981.2553716181824,5922
732.6416315313484,1981.8939434940366,5923
732.873346198807,1982.5325153698905,5924
733.1050608662655,1983.1710872457443,5925
733.3367755337242,1983.8096591215985,5926
733.5684902011828,1984.4482309974524,5927
733.8002048686415,1985.0868028733066,5928
734.0319195361001,1985.7253747491607,5929
734.2636342035586,1986.3639466250145,5930
734.4953488710173,1987.0025185008687,5931
734.7270635384759,1987.6410903767226,5932
734.9587782059344,1988.2796622525764,5933
735.1904928733932,1988.9182341284306,5934
735.4222075408517,1989.5568060042845,5935
735.6539222083104,1990.1953778801387,5936
735.885636875769,1990.8339497559925,5937
736.1173515432275,1991.4725216318463,5938
736.3490662106863,1992.1110935077006,5939
736.5807808781448,1992.7496653835544,5940
736.8124955456034,1993.3882372594082,5941
737.044210213062,1994.0268091352625,5942
737.2759248805206,1994.6653810111163,5943
737.5076395479794,1995.3039528869706,5944
737.7393542154379,1995.9425247628244,5945
737.9710688828965,1996.5810966386782,5946
738.2027835503551,1997.2196685145325,5947
738.4344982178137,1997.8582403903863,5948
738.6662128852724,1998.4968122662406,5949
738.897927552731,1999.1353841420944,5950
739.1296422201896,1999.7739560179482,5951
739.3613568876482,2000.4125278938025,5952
739.5930715551068,2001.0510997696565,5953
739.8247862225653,2001.6896716455103,5954
740.056500890024,2002.3282435213646,5955
740.2882155574827,2002.9668153972184,5956
740.5199302249413,2003.6053872730727,5957
740.7516448923999,2004.2439591489265,5958
740.9833595598584,2004.8825310247803,5959
741.2150742273171,2005.5211029006346,5960
741.4467888947756,2006.1596747764884,5961
741.6785035622343,2006.7982466523422,5962
741.910218229693,2007.4368185281965,5963
742.1419328971515,2008.0753904040503,5964
742.3736475646102,2008.7139622799045,5965
742.6053622320687,2009.3525341557583,5966
742.8370768995273,2009.9911060316122,5967
743.0687915669861,2010.6296779074664,5968
743.3005062344446,2011.2682497833202,5969
743.5322209019032,2011.906821659174,5970
743.7639355693618,2012.5453935350283,5971
743.9956502368204,2013.1839654108821,5972
744.2273649042792,2013.8225372867364,5973
744.4590795717377,2014.4611091625902,5974
