n,e,d
4316.1050358899265,2488.1053558482463,6523
4317.605046493601,2488.97138247643,6524
4319.105057097273,2489.837409104613,6525
4320.605067700946,2490.703435732797,6526
4322.105078304619,2491.56946236098,6527
4323.605088908293,2492.435488989164,6528
4325.105099511966,2493.3015156173474,6529
4326.605110115639,2494.167542245531,6530
4328.105120719313,2495.0335688737146,6531
4329.6051313229855,2495.899595501898,6532
4331.105141926659,2496.7656221300817,6533
4332.605152530332,2497.631648758265,6534
4334.105163134005,2498.4976753864485,6535
4335.605173737678,2499.363702014632,6536
4337.1051843413525,2500.2297286428156,6537
4338.605194945026,2501.0957552709992,6538
4340.105205548699,2501.9617818991833,6539
4341.605216152372,2502.8278085273664,6540
4343.105226756045,2503.69383515555,6541
4344.605237359718,2504.559861783733,6542
4346.105247963392,2505.4258884119167,6543
4347.605258567065,2506.2919150401003,6544
4349.105269170738,2507.1579416682844,6545
4350.605279774411,2508.023968296468,6546
4352.105290378085,2508.889994924651,6547
4353.605300981758,2509.7560215528347,6548
4355.10531158543,2510.622048181018,6549
4356.605322189104,2511.4880748092014,6550
4358.1053327927775,2512.3541014373855,6551
4359.605343396451,2513.220128065569,6552
4361.105354000124,2514.0861546937526,6553
4362.605364603798,2514.952181321936,6554
4364.10537520747,2515.8182079501194,6555
4365.605385811144,2516.684234578303,6556
4367.105396414817,2517.5502612064865,6557
4368.60540701849,2518.41628783467,6558
4370.105417622163,2519.2823144628537,6559
4371.605428225837,2520.1483410910373,6560
4373.105438829511,2521.014367719221,6561
4374.605449433183,2521.880394347404,6562
4376.105460036857,2522.746420975588,6563
4377.605470640529,2523.612447603771,6564
4379.105481244203,2524.478474231955,6565
4380.605491847877,2525.3445008601384,6566
4382.10550245155,2526.210527488322,6567
4383.605513055223,2527.0765541165056,6568
4385.105523658896,2527.9425807446896,6569
4386.60553426257,2528.8086073728728,6570
4388.105544866242,2529.674634001056,6571
4389.605555469915,2530.5406606292395,6572
4391.105566073589,2531.406687257423,6573
4392.605576677262,2532.2727138856067,6574
4394.105587280936,2533.1387405137907,6575
4395.605597884609,2534.0047671419743,6576
4397.105608488282,2534.8707937701574,6577
4398.605619091955,2535.736820398341,6578
4400.1056296956285,2536.602847026524,6579
4401.605640299302,2537.4688736547077,6580
4403.105650902975,2538.334900282892,6581
4404.605661506648,2539.2009269110754,6582
4406.105672110322,2540.066953539259,6583
4407.6056827139955,2540.9329801674426,6584
4409.105693317668,2541.7990067956257,6585
4410.605703921341,2542.665033423809,6586
4412.105714525014,2543.531060051993,6587
4413.6057251286875,2544.3970866801765,6588
4415.105735732362,2545.26311330836,6589
4416.605746336035,2546.1291399365437,6590
4418.105756939708,2546.9951665647272,6591
4419.60576754338,2547.8611931929104,6592
4421.1057781470545,2548.7272198210944,6593
4422.605788750727,2549.5932464492776,6594
4424.1057993544,2550.459273077461,6595
4425.605809958074,2551.3252997056447,6596
4427.105820561747,2552.1913263338283,6597
4428.605831165421,2553.057352962012,6598
4430.105841769094,2553.9233795901955,6599
4431.605852372767,2554.789406218379,6600
4433.105862976439,2555.6554328465622,6601
4434.605873580113,2556.521459474746,6602
4436.105884183787,2557.3874861029294,6603
4437.60589478746,2558.253512731113,6604
4439.105905391133,2559.119539359297,6605
4440.605915994807,2559.9855659874806,6606
4442.1059265984795,2560.851592615664,6607
4443.605937202153,2561.7176192438474,6608
4445.105947805826,2562.5836458720305,6609
4446.605958409499,2563.449672500214,6610
4448.105969013172,2564.315699128398,6611
4449.6059796168465,2565.1817257565817,6612
4451.10599022052,2566.0477523847653,6613
4452.606000824192,2566.9137790129485,6614
4454.106011427865,2567.779805641132,6615
4455.6060220315385,2568.645832269315,6616
4457.106032635212,2569.511858897499,6617
4458.606043238885,2570.377885525683,6618
4460.106053842559,2571.2439121538664,6619
4461.606064446232,2572.10993878205,6620
4463.1060750499055,2572.9759654102336,6621
4464.606085653579,2573.8419920384167,6622
4466.106096257252,2574.7080186666008,6623
4467.606106860924,2575.574045294784,6624
4469.106117464598,2576.4400719229675,6625
4470.606128068272,2577.306098551151,6626
4472.106138671945,2578.1721251793347,6627
4473.606149275618,2579.0381518075183,6628
4475.106159879291,2579.904178435702,6629
4476.606170482964,2580.7702050638854,6630
4478.106181086637,2581.6362316920686,6631
4479.606191690311,2582.502258320252,6632
4481.106202293984,2583.3682849484358,6633
4482.606212897657,2584.2343115766193,6634
4484.106223501331,2585.1003382048034,6635
4485.606234105005,2585.966364832987,6636
4487.106244708677,2586.83239146117,6637
4488.60625531235,2587.6984180893533,6638
4490.106265916023,2588.564444717537,6639
4491.606276519697,2589.4304713457204,6640
4493.10628712337,2590.296497973904,6641
4494.606297727044,2591.162524602088,6642
4496.106308330717,2592.0285512302717,6643
4497.6063189343895,2592.894577858455,6644
4499.106329538064,2593.7606044866384,6645
4500.606340141736,2594.6266311148215,6646
4502.106350745409,2595.492657743005,6647
4503.606361349083,2596.358684371189,6648
4505.1063719527565,2597.2247109993727,6649
4506.60638255643,2598.0907376275563,6650
4508.106393160103,2598.9567642557395,6651
4509.606403763776,2599.822790883923,6652
4511.106414367448,2600.688817512106,6653
4512.606424971122,2601.5548441402902,6654
4514.106435574796,2602.420870768474,6655
4515.606446178469,2603.2868973966574,6656
4517.106456782142,2604.152924024841,6657
4518.606467385816,2605.0189506530246,6658
4520.106477989489,2605.8849772812077,6659
4521.606488593162,2606.751003909392,6660
4523.106499196835,2607.617030537575,6661
4524.606509800508,2608.4830571657585,6662
4526.1065204041815,2609.349083793942,6663
4527.606531007855,2610.2151104221257,6664
4529.106541611529,2611.0811370503093,6665
4530.606552215201,2611.947163678493,6666
4532.106562818874,2612.8131903066765,6667
4533.606573422548,2613.6792169348596,6668
4535.106584026221,2614.545243563043,6669
4536.606594629894,2615.411270191227,6670
4538.106605233568,2616.2772968194104,6671
4539.606615837241,2617.1433234475944,6672
4541.106626440915,2618.009350075778,6673
4542.606637044588,2618.875376703961,6674
4544.106647648261,2619.7414033321447,6675
4545.606658251933,2620.607429960328,6676
4547.1066688556075,2621.4734565885115,6677
4548.606679459281,2622.3394832166955,6678
4550.106690062954,2623.205509844879,6679
4551.606700666627,2624.0715364730627,6680
4553.1067112703,2624.937563101246,6681
4554.606721873974,2625.8035897294294,6682
4556.106732477646,2626.6696163576125,6683
4557.60674308132,2627.5356429857966,6684
4559.106753684993,2628.40166961398,6685
4560.606764288666,2629.2676962421638,6686
4562.10677489234,2630.1337228703474,6687
4563.606785496014,2630.999749498531,6688
4565.106796099686,2631.865776126714,6689
4566.606806703359,2632.731802754898,6690
4568.1068173070325,2633.5978293830813,6691
4569.606827910706,2634.463856011265,6692
4571.106838514379,2635.3298826394484,6693
4572.606849118053,2636.195909267632,6694
4574.106859721726,2637.0619358958156,6695
4575.606870325399,2637.927962523999,6696
4577.106880929073,2638.793989152183,6697
4578.606891532745,2639.660015780366,6698
4580.106902136418,2640.5260424085495,6699
4581.606912740092,2641.392069036733,6700
4583.106923343766,2642.2580956649167,6701
4584.606933947439,2643.1241222931008,6702
4586.106944551112,2643.9901489212843,6703
4587.606955154785,2644.8561755494675,6704
4589.106965758458,2645.7222021776506,6705
4590.606976362131,2646.588228805834,6706
4592.106986965805,2647.454255434018,6707
4593.606997569478,2648.320282062202,6708
4595.107008173151,2649.1863086903854,6709
4596.607018776825,2650.052335318569,6710
4598.107029380498,2650.918361946752,6711
4599.607039984171,2651.7843885749357,6712
4601.107050587844,2652.650415203119,6713
4602.6070611915175,2653.516441831303,6714
4604.107071795191,2654.3824684594865,6715
4605.607082398864,2655.24849508767,6716
4607.107093002538,2656.1145217158537,6717
4608.60710360621,2656.980548344037,6718
4610.107114209884,2657.8465749722204,6719
4611.607124813557,2658.712601600404,6720
4613.10713541723,2659.5786282285876,6721
4614.607146020903,2660.444654856771,6722
4616.107156624577,2661.310681484955,6723
4617.607167228251,2662.1767081131384,6724
4619.107177831924,2663.042734741322,6725
4620.607188435596,2663.9087613695056,6726
4622.10719903927,2664.774787997689,6727
4623.6072096429425,2665.6408146258723,6728
4625.107220246616,2666.506841254056,6729
4626.60723085029,2667.3728678822395,6730
4628.107241453963,2668.238894510423,6731
4629.607252057636,2669.104921138607,6732
4631.1072626613095,2669.9709477667902,6733
4632.607273264983,2670.836974394974,6734
4634.107283868655,2671.703001023157,6735
4635.607294472329,2672.5690276513405,6736
4637.107305076002,2673.435054279524,6737
4638.607315679676,2674.301080907708,6738
4640.107326283349,2675.167107535892,6739
4641.607336887023,2676.0331341640754,6740
4643.107347490695,2676.8991607922585,6741
4644.6073580943685,2677.765187420442,6742
4646.107368698042,2678.631214048625,6743
4647.607379301715,2679.497240676809,6744
4649.107389905388,2680.363267304993,6745
4650.607400509062,2681.2292939331765,6746
4652.1074111127355,2682.09532056136,6747
4653.607421716408,2682.961347189543,6748
4655.107432320081,2683.8273738177268,6749
4656.607442923754,2684.69340044591,6750
4658.107453527427,2685.559427074094,6751
4659.607464131101,2686.4254537022775,6752
4661.107474734775,2687.291480330461,6753
4662.607485338448,2688.1575069586447,6754
4664.107495942121,2689.0235335868283,6755
4665.607506545794,2689.8895602150114,6756
4667.107517149468,2690.7555868431955,6757
4668.60752775314,2691.6216134713786,6758
4670.107538356814,2692.487640099562,6759
4671.607548960487,2693.353666727746,6760
4673.1075595641605,2694.2196933559294,6761
4674.607570167834,2695.085719984113,6762
4676.107580771507,2695.9517466122966,6763
4677.60759137518,2696.81777324048,6764
4679.1076019788525,2697.6837998686633,6765
4680.607612582527,2698.549826496847,6766
4682.1076231862,2699.4158531250305,6767
4683.607633789873,2700.281879753214,6768
4685.107644393547,2701.147906381398,6769
4686.60765499722,2702.0139330095817,6770
4688.107665600893,2702.879959637765,6771
4689.607676204566,2703.745986265948,6772
4691.107686808239,2704.6120128941316,6773
4692.607697411912,2705.478039522315,6774
4694.107708015586,2706.344066150499,6775
4695.60771861926,2707.210092778683,6776
4697.107729222933,2708.0761194068664,6777
4698.607739826605,2708.9421460350495,6778
4700.107750430279,2709.808172663233,6779
4701.607761033952,2710.6741992914162,6780
4703.107771637625,2711.5402259196003,6781
4704.607782241299,2712.406252547784,6782
4706.107792844972,2713.2722791759675,6783
4707.607803448645,2714.138305804151,6784
4709.107814052319,2715.004332432334,6785
4710.607824655992,2715.870359060518,6786
4712.107835259664,2716.7363856887014,6787
4713.607845863337,2717.602412316885,6788
4715.1078564670115,2718.4684389450686,6789
4716.607867070685,2719.334465573252,6790
4718.107877674358,2720.2004922014357,6791
4719.607888278032,2721.0665188296193,6792
4721.107898881704,2721.932545457803,6793
4722.607909485378,2722.7985720859865,6794
4724.107920089051,2723.6645987141696,6795
4725.607930692724,2724.5306253423532,6796
4727.107941296397,2725.396651970537,6797
4728.6079519000705,2726.2626785987204,6798
4730.107962503745,2727.1287052269045,6799
4731.607973107417,2727.9947318550876,6800
4733.10798371109,2728.860758483271,6801
4734.607994314763,2729.7267851114543,6802
4736.108004918437,2730.592811739638,6803
4737.60801552211,2731.4588383678215,6804
4739.108026125784,2732.3248649960055,6805
4740.608036729457,2733.190891624189,6806
4742.10804733313,2734.0569182523727,6807
4743.608057936804,2734.922944880556,6808
4745.108068540477,2735.7889715087395,6809
4746.608079144149,2736.6549981369226,6810
4748.108089747823,2737.5210247651066,6811
4749.608100351496,2738.38705139329,6812
4751.10811095517,2739.253078021474,6813
4752.608121558843,2740.1191046496574,6814
4754.108132162516,2740.9851312778405,6815
4755.608142766189,2741.851157906024,6816
4757.108153369862,2742.7171845342077,6817
4758.608163973536,2743.5832111623913,6818
4760.108174577209,2744.449237790575,6819
4761.608185180882,2745.3152644187585,6820
4763.108195784555,2746.181291046942,6821
4764.6082063882295,2747.0473176751257,6822
4766.108216991902,2747.9133443033093,6823
4767.608227595575,2748.7793709314924,6824
4769.108238199248,2749.645397559676,6825
4770.6082488029215,2750.5114241878596,6826
4772.108259406595,2751.377450816043,6827
4773.608270010269,2752.2434774442268,6828
4775.108280613942,2753.109504072411,6829
4776.608291217614,2753.975530700594,6830
4778.1083018212885,2754.8415573287775,6831
4779.608312424961,2755.7075839569607,6832
4781.108323028634,2756.5736105851443,6833
4782.608333632308,2757.439637213328,6834
4784.108344235981,2758.305663841512,6835
4785.608354839655,2759.1716904696955,6836
4787.108365443327,2760.0377170978786,6837
4788.608376047001,2760.903743726062,6838
4790.108386650673,2761.7697703542453,6839
4791.6083972543465,2762.635796982429,6840
4793.108407858021,2763.501823610613,6841
4794.608418461694,2764.3678502387966,6842
4796.108429065367,2765.23387686698,6843
4797.60843966904,2766.0999034951637,6844
4799.1084502727135,2766.965930123347,6845
4800.608460876387,2767.8319567515305,6846
4802.10847148006,2768.6979833797136,6847
4803.608482083733,2769.5640100078977,6848
4805.108492687406,2770.4300366360812,6849
4806.60850329108,2771.296063264265,6850
4808.108513894753,2772.162089892448,6851
4809.608524498426,2773.0281165206316,6852
4811.108535102099,2773.894143148815,6853
4812.608545705773,2774.760169776999,6854
4814.108556309446,2775.6261964051823,6855
4815.608566913119,2776.492223033366,6856
4817.108577516793,2777.3582496615495,6857
4818.608588120466,2778.224276289733,6858
4820.108598724139,2779.0903029179162,6859
4821.608609327812,2779.9563295461003,6860
4823.108619931486,2780.822356174284,6861
4824.608630535159,2781.6883828024675,6862
4826.108641138831,2782.5544094306506,6863
4827.608651742506,2783.420436058834,6864
4829.108662346179,2784.286462687018,6865
4830.608672949851,2785.1524893152014,6866
4832.108683553525,2786.018515943385,6867
4833.608694157198,2786.8845425715685,6868
4835.108704760872,2787.750569199752,6869
4836.608715364545,2788.6165958279353,6870
4838.108725968218,2789.482622456119,6871
4839.608736571891,2790.348649084303,6872
4841.1087471755645,2791.2146757124865,6873
4842.608757779238,2792.0807023406696,6874
4844.108768382911,2792.946728968853,6875
4845.608778986584,2793.812755597037,6876
4847.108789590257,2794.67878222522,6877
4848.608800193931,2795.544808853404,6878
4850.108810797604,2796.4108354815876,6879
4851.608821401278,2797.276862109771,6880
4853.10883200495,2798.1428887379543,6881
4854.6088426086235,2799.008915366138,6882
4856.108853212297,2799.8749419943215,6883
4857.608863815971,2800.7409686225055,6884
4859.108874419643,2801.6069952506887,6885
4860.608885023316,2802.4730218788723,6886
4862.1088956269905,2803.339048507056,6887
4863.608906230664,2804.2050751352394,6888
4865.108916834336,2805.0711017634226,6889
4866.60892743801,2805.9371283916066,6890
4868.108938041683,2806.80315501979,6891
4869.608948645356,2807.6691816479733,6892
4871.10895924903,2808.535208276157,6893
4872.608969852703,2809.4012349043405,6894
4874.108980456376,2810.267261532524,6895
4875.608991060049,2811.1332881607077,6896
4877.109001663723,2811.9993147888913,6897
4878.609012267396,2812.865341417075,6898
4880.109022871069,2813.7313680452585,6899
4881.609033474742,2814.5973946734416,6900
4883.1090440784155,2815.463421301625,6901
4884.609054682089,2816.3294479298092,6902
4886.109065285763,2817.195474557993,6903
4887.609075889435,2818.061501186176,6904
4889.109086493108,2818.9275278143596,6905
4890.609097096782,2819.793554442543,6906
4892.109107700455,2820.6595810707263,6907
4893.609118304128,2821.5256076989103,6908
4895.109128907801,2822.391634327094,6909
4896.609139511475,2823.2576609552775,6910
4898.109150115148,2824.1236875834607,6911
4899.609160718821,2824.9897142116442,6912
4901.109171322495,2825.855740839828,6913
4902.609181926168,2826.721767468012,6914
4904.109192529841,2827.587794096195,6915
4905.609203133515,2828.4538207243786,6916
4907.109213737188,2829.319847352562,6917
4908.60922434086,2830.1858739807453,6918
4910.109234944534,2831.051900608929,6919
4911.609245548208,2831.917927237113,6920
4913.109256151881,2832.7839538652966,6921
4914.609266755553,2833.6499804934797,6922
4916.109277359227,2834.5160071216633,6923
4917.6092879629,2835.382033749847,6924
4919.109298566574,2836.2480603780305,6925
4920.609309170247,2837.114087006214,6926
4922.10931977392,2837.9801136343976,6927
4923.609330377593,2838.8461402625812,6928
4925.109340981267,2839.712166890765,6929
4926.60935158494,2840.578193518948,6930
4928.109362188613,2841.4442201471315,6931
4929.609372792286,2842.3102467753156,6932
4931.109383395959,2843.1762734034987,6933
4932.609393999633,2844.0423000316823,6934
4934.109404603306,2844.908326659866,6935
4935.60941520698,2845.7743532880495,6936
4937.109425810652,2846.6403799162326,6937
4938.6094364143255,2847.5064065444167,6938
4940.109447018,2848.3724331726003,6939
4941.609457621673,2849.238459800784,6940
4943.109468225345,2850.104486428967,6941
4944.609478829019,2850.9705130571506,6942
4946.1094894326925,2851.836539685334,6943
4947.609500036365,2852.7025663135178,6944
4949.109510640039,2853.5685929417014,6945
4950.609521243712,2854.434619569885,6946
4952.109531847385,2855.3006461980685,6947
4953.609542451058,2856.1666728262517,6948
4955.109553054732,2857.0326994544353,6949
4956.609563658405,2857.898726082619,6950
4958.109574262078,2858.764752710803,6951
4959.6095848657515,2859.630779338986,6952
4961.109595469425,2860.4968059671696,6953
4962.609606073098,2861.362832595353,6954
4964.109616676771,2862.228859223537,6955
4965.609627280444,2863.09488585172,6956
4967.109637884118,2863.960912479904,6957
4968.609648487791,2864.8269391080876,6958
4970.109659091464,2865.6929657362707,6959
4971.609669695137,2866.5589923644543,6960
4973.10968029881,2867.425018992638,6961
4974.6096909024845,2868.2910456208215,6962
4976.109701506157,2869.157072249005,6963
4977.60971210983,2870.0230988771887,6964
4979.109722713504,2870.8891255053722,6965
4980.609733317177,2871.755152133556,6966
4982.10974392085,2872.621178761739,6967
4983.609754524524,2873.4872053899226,6968
4985.109765128197,2874.3532320181066,6969
4986.609775731869,2875.2192586462897,6970
4988.109786335543,2876.0852852744733,6971
4989.609796939217,2876.951311902657,6972
4991.10980754289,2877.8173385308405,6973
4992.609818146562,2878.6833651590237,6974
4994.109828750236,2879.5493917872077,6975
4995.60983935391,2880.4154184153913,6976
4997.109849957583,2881.281445043575,6977
4998.609860561256,2882.147471671758,6978
5000.109871164929,2883.0134982999416,6979
5001.6098817686025,2883.879524928125,6980
5003.109892372276,2884.7455515563092,6981
5004.609902975949,2885.6115781844924,6982
5006.109913579622,2886.477604812676,6983
5007.609924183295,2887.3436314408596,6984
5009.109934786969,2888.2096580690427,6985
5010.609945390642,2889.0756846972263,6986
5012.109955994315,2889.9417113254103,6987
5013.609966597989,2890.807737953594,6988
5015.109977201661,2891.673764581777,6989
5016.609987805335,2892.5397912099606,6990
5018.109998409009,2893.4058178381442,6991
5019.610009012682,2894.271844466328,6992
5021.110019616354,2895.1378710945114,6993
5022.6100302200275,2896.003897722695,6994
5024.110040823702,2896.8699243508786,6995
5025.610051427375,2897.735950979062,6996
5027.110062031047,2898.6019776072453,6997
5028.610072634721,2899.468004235429,6998
5030.1100832383945,2900.334030863613,6999
5031.610093842067,2901.200057491796,7000
5033.110104445741,2902.0660841199797,7001
5034.610115049414,2902.9321107481633,7002
5036.110125653087,2903.798137376347,7003
5037.610136256761,2904.66416400453,7004
5039.110146860434,2905.530190632714,7005
5040.610157464107,2906.3962172608976,7006
5042.11016806778,2907.262243889081,7007
5043.6101786714535,2908.1282705172644,7008
5045.110189275127,2908.994297145448,7009
5046.6101998788,2909.8603237736315,7010
5048.110210482473,2910.726350401815,7011
5049.610221086146,2911.5923770299987,7012
5051.11023168982,2912.4584036581823,7013
5052.610242293494,2913.324430286366,7014
5054.110252897166,2914.190456914549,7015
5055.610263500839,2915.0564835427326,7016
5057.110274104512,2915.9225101709167,7017
5058.610284708187,2916.7885367991003,7018
5060.110295311859,2917.6545634272834,7019
5061.610305915532,2918.520590055467,7020
5063.110316519206,2919.3866166836506,7021
5064.610327122879,2920.252643311834,7022
5066.110337726552,2921.1186699400178,7023
5067.610348330226,2921.9846965682013,7024
5069.110358933899,2922.850723196385,7025
5070.610369537571,2923.716749824568,7026
5072.1103801412455,2924.5827764527517,7027
5073.610390744919,2925.4488030809352,7028
5075.110401348592,2926.3148297091193,7029
5076.610411952265,2927.1808563373024,7030
5078.110422555938,2928.046882965486,7031
5079.610433159612,2928.9129095936696,7032
5081.110443763285,2929.778936221853,7033
5082.610454366958,2930.6449628500363,7034
5084.110464970631,2931.5109894782204,7035
5085.6104755743045,2932.377016106404,7036
5087.110486177978,2933.243042734587,7037
5088.610496781651,2934.1090693627707,7038
5090.110507385324,2934.9750959909543,7039
5091.610517988997,2935.841122619138,7040
5093.110528592671,2936.7071492473215,7041
5094.610539196344,2937.573175875505,7042
5096.110549800017,2938.4392025036886,7043
5097.610560403691,2939.3052291318722,7044
5099.110571007363,2940.1712557600554,7045
5100.610581611037,2941.037282388239,7046
5102.110592214711,2941.903309016423,7047
5103.610602818384,2942.7693356446066,7048
5105.110613422056,2943.6353622727897,7049
5106.61062402573,2944.5013889009733,7050
5108.110634629404,2945.367415529157,7051
5109.610645233076,2946.23344215734,7052
5111.11065583675,2947.0994687855236,7053
5112.610666440423,2947.9654954137077,7054
5114.1106770440965,2948.8315220418913,7055
5115.610687647769,2949.6975486700744,7056
5117.110698251443,2950.563575298258,7057
5118.610708855116,2951.4296019264416,7058
5120.110719458789,2952.295628554625,7059
5121.610730062463,2953.1616551828088,7060
5123.110740666136,2954.0276818109924,7061
5124.610751269809,2954.893708439176,7062
5126.110761873482,2955.759735067359,7063
5127.6107724771555,2956.6257616955427,7064
5129.110783080829,2957.4917883237263,7065
5130.610793684502,2958.3578149519103,7066
5132.110804288175,2959.2238415800934,7067
5133.610814891848,2960.089868208277,7068
5135.110825495522,2960.9558948364606,7069
5136.610836099196,2961.821921464644,7070
5138.110846702868,2962.6879480928274,7071
5139.610857306541,2963.5539747210114,7072
5141.110867910215,2964.420001349195,7073
5142.610878513889,2965.2860279773786,7074
5144.110889117561,2966.1520546055617,7075
5145.610899721235,2967.0180812337453,7076
5147.110910324908,2967.884107861929,7077
5148.6109209285805,2968.7501344901125,7078
5150.110931532255,2969.616161118296,7079
5151.610942135928,2970.4821877464797,7080
5153.110952739601,2971.3482143746633,7081
5154.610963343273,2972.2142410028464,7082
5156.1109739469475,2973.08026763103,7083
5157.610984550621,2973.946294259214,7084
5159.110995154294,2974.8123208873976,7085
5160.611005757967,2975.6783475155808,7086
5162.11101636164,2976.5443741437643,7087
5163.611026965314,2977.410400771948,7088
5165.111037568987,2978.2764274001315,7089
5166.61104817266,2979.142454028315,7090
5168.111058776333,2980.0084806564987,7091
5169.6110693800065,2980.8745072846823,7092
5171.11107998368,2981.7405339128654,7093
5172.611090587353,2982.606560541049,7094
5174.111101191026,2983.4725871692326,7095
5175.6111117947,2984.3386137974167,7096
5177.111122398373,2985.2046404256,7097
5178.611133002046,2986.0706670537834,7098
5180.11114360572,2986.936693681967,7099
5181.611154209393,2987.8027203101506,7100
5183.111164813065,2988.6687469383337,7101
5184.61117541674,2989.5347735665177,7102
5186.111186020413,2990.4008001947013,7103
5187.611196624085,2991.2668268228845,7104
5189.111207227758,2992.132853451068,7105
5190.611217831432,2992.9988800792516,7106
5192.111228435106,2993.8649067074352,7107
5193.611239038778,2994.730933335619,7108
5195.111249642452,2995.5969599638024,7109
5196.611260246125,2996.462986591986,7110
5198.1112708497985,2997.3290132201696,7111
5199.611281453472,2998.1950398483527,7112
5201.111292057145,2999.0610664765363,7113
5202.611302660818,2999.9270931047204,7114
5204.111313264491,3000.793119732904,7115
5205.611323868165,3001.659146361087,7116
5207.111334471838,3002.5251729892707,7117
5208.611345075511,3003.3911996174543,7118
5210.111355679184,3004.2572262456374,7119
5211.6113662828575,3005.1232528738215,7120
5213.111376886531,3005.989279502005,7121
5214.611387490205,3006.8553061301886,7122
5216.111398093877,3007.721332758372,7123
5217.61140869755,3008.5873593865554,7124
5219.1114193012245,3009.453386014739,7125
5220.611429904898,3010.319412642923,7126
5222.11144050857,3011.185439271106,7127
5223.611451112243,3012.0514658992897,7128
5225.111461715917,3012.9174925274733,7129
5226.61147231959,3013.7835191556564,7130
5228.111482923263,3014.64954578384,7131
5229.611493526937,3015.515572412024,7132
5231.11150413061,3016.3815990402077,7133
5232.6115147342825,3017.247625668391,7134
5234.111525337957,3018.1136522965744,7135
5235.61153594163,3018.979678924758,7136
5237.111546545303,3019.8457055529416,7137
5238.611557148976,3020.711732181125,7138
5240.1115677526495,3021.5777588093088,7139
5241.611578356323,3022.4437854374924,7140
5243.111588959996,3023.309812065676,7141
5244.611599563669,3024.175838693859,7142
5246.111610167342,3025.0418653220427,7143
5247.611620771016,3025.9078919502267,7144
5249.111631374689,3026.77391857841,7145
5250.611641978362,3027.6399452065934,7146
5252.111652582035,3028.505971834777,7147
5253.611663185709,3029.3719984629606,7148
5255.111673789382,3030.2380250911438,7149
5256.611684393055,3031.104051719328,7150
5258.111694996728,3031.9700783475114,7151
5259.611705600402,3032.836104975695,7152
5261.111716204075,3033.702131603878,7153
5262.611726807748,3034.5681582320617,7154
5264.111737411422,3035.4341848602453,7155
5265.611748015095,3036.300211488429,7156
5267.111758618767,3037.1662381166125,7157
5268.611769222442,3038.032264744796,7158
5270.111779826115,3038.8982913729797,7159
5271.611790429787,3039.764318001163,7160
5273.111801033461,3040.6303446293464,7161
5274.611811637134,3041.49637125753,7162
5276.111822240808,3042.362397885714,7163
5277.611832844481,3043.228424513897,7164
5279.111843448154,3044.0944511420807,7165
5280.611854051827,3044.9604777702643,7166
5282.1118646555005,3045.826504398448,7167
5283.611875259174,3046.692531026631,7168
5285.111885862847,3047.558557654815,7169
5286.61189646652,3048.4245842829987,7170
5288.111907070193,3049.290610911182,7171
5289.611917673867,3050.1566375393654,7172
5291.11192827754,3051.022664167549,7173
5292.611938881213,3051.8886907957326,7174
5294.111949484886,3052.754717423916,7175
5295.6119600885595,3053.6207440521,7176
5297.111970692233,3054.4867706802834,7177
5298.611981295907,3055.352797308467,7178
5300.111991899579,3056.21882393665,7179
5301.612002503252,3057.0848505648337,7180
5303.1120131069265,3057.9508771930177,7181
5304.6120237106,3058.8169038212013,7182
5306.112034314272,3059.6829304493845,7183
5307.612044917946,3060.548957077568,7184
5309.112055521619,3061.4149837057516,7185
5310.612066125292,3062.281010333935,7186
5312.112076728966,3063.147036962119,7187
5313.612087332639,3064.0130635903024,7188
5315.112097936312,3064.879090218486,7189
5316.612108539985,3065.745116846669,7190
5318.112119143659,3066.6111434748527,7191
5319.612129747332,3067.4771701030363,7192
5321.112140351005,3068.3431967312204,7193
5322.612150954678,3069.2092233594035,7194
5324.1121615583515,3070.075249987587,7195
5325.612172162025,3070.9412766157707,7196
5327.112182765698,3071.807303243954,7197
5328.612193369371,3072.6733298721374,7198
5330.112203973044,3073.5393565003214,7199
5331.612214576718,3074.405383128505,7200
5333.112225180391,3075.271409756688,7201
5334.612235784064,3076.1374363848718,7202
5336.112246387737,3077.0034630130554,7203
5337.612256991411,3077.869489641239,7204
5339.112267595084,3078.7355162694225,7205
5340.612278198757,3079.601542897606,7206
5342.112288802431,3080.4675695257897,7207
5343.612299406104,3081.3335961539733,7208
5345.112310009777,3082.1996227821564,7209
5346.612320613451,3083.06564941034,7210
5348.112331217124,3083.931676038524,7211
5349.612341820796,3084.797702666707,7212
5351.11235242447,3085.663729294891,7213
5352.612363028144,3086.5297559230744,7214
5354.112373631817,3087.395782551258,7215
5355.612384235489,3088.261809179441,7216
5357.112394839163,3089.127835807625,7217
5358.6124054428365,3089.9938624358088,7218
5360.11241604651,3090.8598890639923,7219
5361.612426650183,3091.7259156921755,7220
5363.112437253856,3092.591942320359,7221
5364.612447857529,3093.4579689485427,7222
5366.112458461203,3094.3239955767262,7223
5367.612469064876,3095.19002220491,7224
5369.112479668549,3096.0560488330934,7225
5370.612490272222,3096.922075461277,7226
5372.112500875895,3097.78810208946,7227
5373.612511479569,3098.6541287176437,7228
5375.112522083242,3099.520155345828,7229
5376.612532686916,3100.3861819740114,7230
5378.112543290588,3101.2522086021945,7231
5379.6125538942615,3102.118235230378,7232
5381.112564497936,3102.9842618585617,7233
5382.612575101609,3103.8502884867453,7234
