n,e,d
5.06,15.32,6796
5.06,15.32,6797
5.06,15.32,6798
5.06,15.32,6799
5.06,15.32,6800
5.06,15.32,6801
5.06,15.32,6802
5.06,15.32,6803
5.06,15.32,6804
5.06,15.32,6805
5.06,15.32,6806
5.06,15.32,6807
5.06,15.32,6808
5.06,15.32,6809
5.06,15.32,6810
5.06,15.32,6811
5.06,15.32,6812
5.06,15.32,6813
5.06,15.32,6814
5.06,15.32,6815
5.06,15.32,6816
5.06,15.32,6817
5.06,15.32,6818
5.06,15.32,6819
5.06,15.32,6820
5.06,15.32,6821
5.06,15.32,6822
5.06,15.32,6823
5.06,15.32,6824
5.06,15.32,6825
5.06,15.32,6826
5.06,15.32,6827
5.06,15.32,6828
5.06,15.32,6829
5.06,15.32,6830
5.06,15.32,6831
5.06,15.32,6832
5.06,15.32,6833
5.06,15.32,6834
5.06,15.32,6835
5.06,15.32,6836
5.06,15.32,6837
5.06,15.32,6838
5.06,15.32,6839
5.06,15.32,6840
5.06,15.32,6841
5.06,15.32,6842
5.06,15.32,6843
5.06,15.32,6844
5.06,15.32,6845
5.06,15.32,6846
5.06,15.32,6847
5.06,15.32,6848
5.06,15.32,6849
5.06,15.32,6850
5.06,15.32,6851
5.06,15.32,6852
5.06,15.32,6853
5.06,15.32,6854
5.06,15.32,6855
5.06,15.32,6856
5.06,15.32,6857
5.06,15.32,6858
5.06,15.32,6859
5.06,15.32,6860
5.06,15.32,6861
5.06,15.32,6862
5.06,15.32,6863
5.06,15.32,6864
5.06,15.32,6865
5.06,15.32,6866
5.06,15.32,6867
5.06,15.32,6868
5.06,15.32,6869
5.06,15.32,6870
5.06,15.32,6871
5.06,15.32,6872
5.06,15.32,6873
5.06,15.32,6874
5.06,15.32,6875
5.06,15.32,6876
5.06,15.32,6877
5.06,15.32,6878
5.06,15.32,6879
5.06,15.32,6880
5.06,15.32,6881
5.06,15.32,6882
5.06,15.32,6883
5.06,15.32,6884
5.06,15.32,6885
5.06,15.32,6886
5.06,15.32,6887
5.06,15.32,6888
5.06,15.32,6889
5.06,15.32,6890
5.06,15.32,6891
5.06,15.32,6892
5.06,15.32,6893
5.06,15.32,6894
5.06,15.32,6895
5.06,15.32,6896
5.06,15.32,6897
5.06,15.32,6898
5.06,15.32,6899
5.06,15.32,6900
5.06,15.32,6901
5.06,15.32,6902
5.06,15.32,6903
5.06,15.32,6904
5.06,15.32,6905
5.06,15.32,6906
5.06,15.32,6907
5.06,15.32,6908
5.06,15.32,6909
5.06,15.32,6910
5.06,15.32,6911
5.06,15.32,6912
5.06,15.32,6913
5.06,15.32,6914
5.06,15.32,6915
5.06,15.32,6916
5.06,15.32,6917
5.06,15.32,6918
5.06,15.32,6919
5.06,15.32,6920
5.06,15.32,6921
5.06,15.32,6922
5.06,15.32,6923
5.06,15.32,6924
5.06,15.32,6925
5.06,15.32,6926
5.06,15.32,6927
5.06,15.32,6928
5.06,15.32,6929
5.06,15.32,6930
5.06,15.32,6931
5.06,15.32,6932
5.06,15.32,6933
5.06,15.32,6934
5.06,15.32,6935
5.06,15.32,6936
5.06,15.32,6937
5.06,15.32,6938
5.06,15.32,6939
5.06,15.32,6940
5.06,15.32,6941
5.06,15.32,6942
5.06,15.32,6943
5.06,15.32,6944
5.06,15.32,6945
5.06,15.32,6946
5.06,15.32,6947
5.06,15.32,6948
5.06,15.32,6949
5.06,15.32,6950
5.06,15.32,6951
5.06,15.32,6952
5.06,15.32,6953
5.06,15.32,6954
5.06,15.32,6955
5.06,15.32,6956
5.06,15.32,6957
5.06,15.32,6958
5.06,15.32,6959
5.06,15.32,6960
5.06,15.32,6961
5.06,15.32,6962
5.06,15.32,6963
5.06,15.32,6964
5.06,15.32,6965
5.06,15.32,6966
5.06,15.32,6967
5.06,15.32,6968
5.06,15.32,6969
5.06,15.32,6970
5.06,15.32,6971
5.06,15.32,6972
5.06,15.32,6973
5.06,15.32,6974
5.06,15.32,6975
5.06,15.32,6976
5.06,15.32,6977
5.06,15.32,6978
5.06,15.32,6979
5.06,15.32,6980
5.06,15.32,6981
5.06,15.32,6982
5.06,15.32,6983
5.06,15.32,6984
5.06,15.32,6985
5.06,15.32,6986
5.06,15.32,6987
5.06,15.32,6988
5.06,15.32,6989
5.06,15.32,6990
5.06,15.32,6991
5.06,15.32,6992
5.06,15.32,6993
5.06,15.32,6994
5.06,15.32,6995
5.06,15.32,6996
5.06,15.32,6997
5.06,15.32,6998
5.06,15.32,6999
5.06,15.32,7000
5.060115470219162,15.320066666385099,7001
5.060461880901067,15.320266665554493,7002
5.061039232120146,15.320599997551156,7003
5.0618475239992735,15.321066662446027,7004
5.062886756710155,15.32166666033824,7005
5.064156930475695,15.322399991356491,7006
5.06565804556645,15.323266655656983,7007
5.067390102302205,15.324266653424342,7008
5.06935310105276,15.325399984872071,7009
5.071547042237143,15.326666650242098,7010
5.073971926323216,15.328066649804537,7011
5.076627753828462,15.32959998385816,7012
5.079514525318807,15.331266652729697,7013
5.082632241410976,15.333066656775218,7014
5.0859809027697445,15.334999996378524,7015
5.089560510109114,15.337066671951845,7016
5.093371064193494,15.339266683936511,7017
5.097412565834951,15.341600032801365,7018
5.101685015896742,15.344066719044806,7019
5.106188415289783,15.346666743192747,7020
5.110922764975004,15.34940010579998,7021
5.11588806596177,15.35226680744926,7022
5.1210843193106514,15.3552668487529,7023
5.1265115261294705,15.358400230350501,7024
5.132169687576463,15.361666952910767,7025
5.138058804858303,15.365067017130366,7026
5.144178879232074,15.368600423735073,7027
5.1505299120029076,15.372267173478402,7028
5.157111904526342,15.376067267142966,7029
5.16392485820636,15.380000705539354,7030
5.170968774496956,15.384067489507023,7031
5.178243654900564,15.3882676199134,7032
5.185749500970032,15.392601097655016,7033
5.193486314305857,15.397067923655912,7034
5.201454096559734,15.401668098869694,7035
5.209652849431009,15.40640162427747,7036
5.21808257467023,15.411268500889914,7037
5.22674327407441,15.416268729744528,7038
5.235634949492945,15.421402311909054,7039
5.244757602822487,15.426669248478518,7040
5.2541112360100986,15.432069540577052,7041
5.263695851051283,15.437603189356752,7042
5.273511449991164,15.443270195998366,7043
5.283558034924095,15.44907056171106,7044
5.293835607994443,15.455004287732882,7045
5.30434417139541,15.461071375330068,7046
5.315083727369427,15.467271825797278,7047
5.326054278207757,15.473605640457366,7048
5.337255826251681,15.480072820662066,7049
5.348688373892492,15.486673367791983,7050
5.360351923569533,15.493407283255463,7051
5.37224647777098,15.500274568489047,7052
5.384372039036992,15.50727522495929,7053
5.396728609954202,15.514409254159574,7054
5.4093161931596505,15.521676657612389,7055
5.422134791340394,15.529077436869098,7056
5.435184407232322,15.53661159350926,7057
5.448465043620554,15.544279129140854,7058
5.4619767033386495,15.552080045399824,7059
5.475719389271756,15.560014343951908,7060
5.489693104353072,15.568082026490575,7061
5.503897851564231,15.576283094737263,7062
5.518333633938069,15.584617550442971,7063
5.533000454555465,15.593085395386433,7064
5.547898316547707,15.601686631375493,7065
5.563027223094132,15.61042126024573,7066
5.5783871774248786,15.619289283862052,7067
5.593978182818131,15.628290704117113,7068
5.609800242602879,15.637425522932892,7069
5.625853360156157,15.646693742259114,7070
5.642137538905409,15.656095364074599,7071
5.658652782326521,15.66563039038614,7072
5.675399093945785,15.675298823229632,7073
5.69237647733833,15.685100664669166,7074
5.709584936128512,15.695035916797252,7075
5.727024473990702,15.705104581735279,7076
5.744695094648106,15.715306661632825,7077
5.762596801873946,15.725642158668352,7078
5.780729599489883,15.736111075048282,7079
5.79909349136838,15.746713413008372,7080
5.817688481430344,15.757449174812344,7081
5.836514573645907,15.768318362752344,7082
5.855571772035611,15.779320979149619,7083
5.874860080668833,15.790457026353609,7084
5.894379503664177,15.801726506742181,7085
5.914130045190656,15.813129422722302,7086
5.934111709465724,15.824665776728905,7087
5.954324500756852,15.836335571225801,7088
5.9747684233803415,15.848138808704997,7089
5.995443481702512,15.860075491687372,7090
6.016349680139699,15.872145622722682,7091
6.037487023156284,15.884349204388428,7092
6.0588555152674495,15.896686239291437,7093
6.080455161037215,15.90915673006673,7094
6.102285965080009,15.921760679378433,7095
6.124347932057516,15.934498089917959,7096
6.146641066683015,15.947368964406502,7097
6.169165373719012,15.960373305593683,7098
6.191920857977238,15.973511116257539,7099
6.214907524318262,15.986782399204305,7100
6.238125377653454,16.000187157269547,7101
6.26157442294302,16.01372539331702,7102
6.28525466519639,16.027397110238912,7103
6.309166109472621,16.04120231095605,7104
6.333308760881568,16.055140998418594,7105
6.357682624580742,16.069213175604215,7106
6.3822877057792455,16.083418845520374,7107
6.407124009733831,16.097758011202043,7108
6.4321915417512665,16.112230675713068,7109
6.4574903071891265,16.126836842146627,7110
6.483020311453423,16.141576513623868,7111
6.508781559999789,16.156449693294583,7112
6.534774058333875,16.17145638433744,7113
6.5609978120105605,16.186596589959535,7114
6.587452826634737,16.201870313396835,7115
6.614139107860527,16.21727755791373,7116
6.641056661392067,16.232818326803486,7117
6.668205492982722,16.24849262338779,7118
6.6955856084354775,16.264300451016982,7119
6.7231970136029435,16.280241813070045,7120
6.751039714388137,16.296316712955072,7121
6.779113716742908,16.312525154108343,7122
6.807419026668732,16.32886713999479,7123
6.835955650217099,16.345342674108227,7124
6.864723593489117,16.361951759971106,7125
6.893722862635521,16.378694401134542,7126
6.922953463856663,16.395570601178285,7127
6.9524154034025205,16.412580363710738,7128
6.982108687572691,16.42972369236896,7129
7.012033322717182,16.44700059081911,7130
7.042189315234834,16.46441106275553,7131
7.0725766715748986,16.481955111901684,7132
7.103195398235065,16.499632742008995,7133
7.1340455017650095,16.517443956858894,7134
7.165126988761274,16.535388760259877,7135
7.1964398658731685,16.553467156050903,7136
7.227984139797268,16.571679148098216,7137
7.2597598172813385,16.590024740297626,7138
7.291766905121591,16.608503936572898,7139
7.324005410166217,16.627116740877817,7140
7.356475339311064,16.645863157193684,7141
7.389176699502782,16.66474318953112,7142
7.422109497737248,16.683756841929178,7143
7.455273741060747,16.702904118456008,7144
7.4886694365691895,16.72218502320841,7145
7.522296591407711,16.741599560311613,7146
7.556155212772252,16.76114773392017,7147
7.590245307907585,16.780829548216822,7148
7.624566884109683,16.800645007413884,7149
7.65911994872256,16.820594115751398,7150
7.6939045091410385,16.840676877498744,7151
7.728920572810741,16.860893296954625,7152
7.764168147225337,16.881243378445497,7153
7.799647239929697,16.901727126327362,7154
7.835357858517912,16.92234454498465,7155
7.871300010634094,16.943095638830663,7156
7.907473703972371,16.96398041230758,7157
7.943878946277275,16.98499886988669,7158
7.980515745341783,17.006151016067243,7159
8.017384109010464,17.027436855378276,7160
8.05448404517711,17.048856392377242,7161
8.091815561785138,17.070409631650257,7162
8.129378666828373,17.09209657781253,7163
8.167173368350262,17.113917235507916,7164
8.205199674444664,17.135871609409385,7165
8.243457593255057,17.15795970421855,7166
8.281947132974933,17.180181524665894,7167
8.320668301848198,17.202537075511014,7168
8.359621108168373,17.225026361542152,7169
8.398805560278216,17.247649387575972,7170
8.438221666572856,17.27040615845938,7171
8.477869435494291,17.293296679066334,7172
8.517748875537682,17.31632095430149,7173
8.557859995245453,17.33947898909679,7174
8.598202803212402,17.36277078841442,7175
8.638777308081767,17.386196357244522,7176
8.679583518547991,17.409755700606812,7177
8.72062144335513,17.43344882354964,7178
8.761891091296471,17.457275731149785,7179
8.803392471216892,17.481236428513814,7180
8.845125592010497,17.505330920776707,7181
8.887090462622592,17.52955921310301,7182
8.929287092046131,17.55392131068478,7183
8.971715489327234,17.578417218744768,7184
9.014375663560466,17.60304694253369,7185
9.057267623890402,17.627810487331143,7186
9.100391379512818,17.652707858446277,7187
9.143746939673107,17.677739061216897,7188
9.187334313666684,17.70290410100968,7189
9.231153510839368,17.728202983220406,7190
9.275204540586998,17.753635713273734,7191
9.319487412355818,17.779202296623428,7192
9.364002135642878,17.804902738752578,7193
9.408748719994847,17.830737045172928,7194
9.453727175008023,17.856705221424868,7195
9.49893751032989,17.882807273078345,7196
9.54437973565835,17.909043205732413,7197
9.590053860740923,17.93541302501478,7198
9.635959895375539,17.961916736582243,7199
9.682097849410933,17.988554346120946,7200
9.728467732745461,18.01532585934567,7201
9.77506955532867,18.042231282000756,7202
9.821903327159346,18.06927061985898,7203
9.868969058287856,18.096443878722887,7204
9.916266758813801,18.12375106442345,7205
9.963796438887583,18.151192182820974,7206
10.011558108710407,18.178767239805094,7207
10.059551778533493,18.206476241294325,7208
10.107777458658472,18.234319193236278,7209
10.156235159436992,18.262296101607447,7210
10.204924891271892,18.29040697241388,7211
10.253846664616033,18.318651811690508,7212
10.303000489972682,18.347030625501354,7213
10.352386377895515,18.375543419939557,7214
10.402004338989409,18.40419020112781,7215
10.451854383908465,18.432970975217227,7216
10.501936523358374,18.461885748388703,7217
10.552250768094847,18.49093452685202,7218
10.602797128924,18.520117316846054,7219
10.653575616702756,18.549434124639017,7220
10.704586242338443,18.578884956528224,7221
10.7558290167892,18.60846981884032,7222
10.807303951063172,18.638188717930827,7223
10.85901105621931,18.6680416601846,7224
10.910950343367768,18.69802865201605,7225
10.963121823668313,18.728149699868233,7226
11.015525508331919,18.758404810213772,7227
11.068161408620352,18.78879398955462,7228
11.1210295358454,18.819317244421597,7229
11.174129901369655,18.849974581374862,7230
11.227462516606904,18.880766007004134,7231
11.281027393021343,18.911691527928234,7232
11.334824542127183,18.94275115079485,7233
11.388853975490232,18.973944882281472,7234
11.443115704727091,19.00527272909491,7235
11.497609741503597,19.036734697970395,7236
11.552336097538355,19.06833079567363,7237
11.607294784599596,19.100061028998976,7238
11.662485814505953,19.131925404769877,7239
11.717909199127659,19.163923929839576,7240
11.773564950385744,19.196056611090647,7241
11.829453080251255,19.22832345543454,7242
11.885573600746831,19.260724469812487,7243
11.941926523945124,19.293259661194597,7244
11.998511861970382,19.325929036580767,7245
12.055329626998041,19.358732603000455,7246
12.112379831252778,19.391670367511537,7247
12.16966248701203,19.42474233720235,7248
12.227177606602071,19.45794851918944,7249
12.284925202402741,19.491288920620264,7250
12.34290528684271,19.52476354867048,7251
12.401117872402235,19.55837241054553,7252
12.459562971611991,19.592115513479953,7253
12.518240597054628,19.625992864738315,7254
12.577150761363217,19.660004471614275,7255
12.636293477221619,19.694150341430824,7256
12.695668757364901,19.728430481540514,7257
12.75527661457893,19.762844899325227,7258
12.815117061701955,19.79739360219709,7259
12.875190111621052,19.832076597596412,7260
12.935495777275289,19.866893892993534,7261
12.996034071655716,19.901845495888793,7262
13.056805007803398,19.936931413811408,7263
13.117808598810594,19.97215165432016,7264
13.179044857821161,20.007506225003613,7265
13.240513798029362,20.042995133479437,7266
13.302215432681834,20.078618387395537,7267
13.364149775074448,20.11437599442824,7268
13.426316838556634,20.150267962284808,7269
13.488716636526654,20.18629429870068,7270
13.55134918243554,20.222455011441777,7271
13.614214489784743,20.25875010830311,7272
13.67731257212769,20.295179597109723,7273
13.740643443068613,20.33174348571597,7274
13.804207116262546,20.36844178200554,7275
13.868003605416515,20.40527449389215,7276
13.932032924288336,20.442241629318836,7277
13.996295086687823,20.47934319625865,7278
14.060790106474801,20.516579202713515,7279
14.125517997561861,20.553949656715833,7280
14.190478773912403,20.591454566327325,7281
14.255672449540636,20.629093939639056,7282
14.321099038513527,20.666867784772542,7283
14.386758554947285,20.70477610987774,7284
14.452651013011668,20.742818923135516,7285
14.518776426926852,20.780996232755843,7286
14.585134810964206,20.819308046978257,7287
14.65172617944669,20.85775437407207,7288
14.718550546750034,20.896335222337072,7289
14.7856079272992,20.935050600101473,7290
14.852898335572707,20.9739005157244,7291
14.920421786099094,21.012884977593856,7292
14.988178293459274,21.0520039941281,7293
15.056167872285748,21.091257573775152,7294
15.12439053726144,21.130645725012155,7295
15.192846303122423,21.170168456346943,7296
15.261535184655976,21.2098257763169,7297
15.330457196700184,21.24961769348876,7298
15.399612354145106,21.28954421645924,7299
15.469000671932406,21.329605353854873,7300
15.538622165056115,21.36980111433242,7301
15.608476848561466,21.410131506578196,7302
15.678564737545674,21.45059653930854,7303
15.748885847155972,21.491196221268652,7304
15.819440192594335,21.531930561235356,7305
15.890227789111574,21.57279956801365,7306
15.96124865201205,21.613803250439474,7307
16.032502796650938,21.654941617378086,7308
16.103990238435788,21.69621467772499,7309
16.175710992826524,21.73762244040593,7310
16.24766507533349,21.779164914375745,7311
16.319852501519396,21.82084210861953,7312
16.39227328699934,21.862654032152612,7313
16.464927447440004,21.904600694020107,7314
16.537814998559274,21.94668210329668,7315
16.610935956128593,21.988898269087933,7316
16.68429033596902,22.03124920052811,7317
16.757878153955968,22.073734906782825,7318
16.831699426015263,22.11635539704681,7319
16.9057541681251,22.159110680545027,7320
16.98004239631566,22.202000766532457,7321
17.05456412666912,22.245025664294094,7322
17.129319375320023,22.288185383145166,7323
17.204308158454115,22.331479932430465,7324
17.279530492311093,22.374909321525934,7325
17.35498639317988,22.418473559835935,7326
17.43067587740415,22.462172656796433,7327
17.50659896137837,22.50600662187273,7328
17.582755661548994,22.549975464560138,7329
17.659145994415645,22.594079194384662,7330
17.73576997652875,22.63831782090164,7331
17.812627624492688,22.68269135369756,7332
17.88971895496185,22.72719980238779,7333
17.967043984645372,22.7718431766193,7334
18.04460273030201,22.8166214860677,7335
18.122395208744873,22.861534740439993,7336
18.20042143683905,22.906582949473187,7337
18.278681431500434,22.95176612293362,7338
18.35717520969926,22.997084270619013,7339
18.435902788456183,23.04253740235618,7340
18.514864184845415,23.088125528002877,7341
18.594059415993538,23.133848657447075,7342
18.67348849907952,23.179706800607008,7343
18.75315145133432,23.225699967430913,7344
18.83304829004126,23.271828167897265,7345
18.913179032536046,23.318091412014788,7346
18.993543696208352,23.364489709823346,7347
19.074142298498238,23.411023071391917,7348
19.154974856899344,23.457691506820396,7349
19.236041388958068,23.504495026239148,7350
19.317341912273196,23.55143363980877,7351
19.398876444494707,23.598507357719434,7352
19.480645003327716,23.645716190193127,7353
19.562647606528138,23.693060147481184,7354
19.644884271904665,23.74053923986539,7355
19.727355017319155,23.78815347765824,7356
19.810059860685843,23.835902871202464,7357
19.892998819971734,23.883787430871255,7358
19.976171913197003,23.93180716706851,7359
20.05957915843302,23.97996209022768,7360
20.1432205738059,24.02825221081382,7361
20.227096177493337,24.07667753932178,7362
20.311205987726208,24.12523808627708,7363
20.395550022787365,24.173933862235288,7364
20.48012830101401,24.222764877783327,7365
20.564940840794534,24.27173114353768,7366
20.649987660572087,24.32083267014644,7367
20.735268778840606,24.370069468287035,7368
20.820784214148382,24.419441548668253,7369
20.90653398509569,24.468948922028922,7370
20.992518110337155,24.51859159913922,7371
21.07873660857899,24.56836959079913,7372
21.16518949858136,24.618282907839777,7373
21.251876799156026,24.668331561122073,7374
21.338798529169484,24.71851556153854,7375
21.425954707540225,24.7688349200117,7376
21.513345353240286,24.819289647495005,7377
21.60097048529449,24.869879754972388,7378
21.68883012278121,24.92060525345868,7379
21.7769242848312,24.97146615399897,7380
21.865252990629173,25.0224624676695,7381
21.95381625941261,25.073594205576956,7382
22.04261411047176,25.12486137885852,7383
22.13164656315083,25.176263998682508,7384
22.220913636847595,25.227802076248167,7385
22.310415351012196,25.279475622784975,7386
22.400151725147946,25.331284649553115,7387
22.490122778812506,25.383229167844142,7388
22.58032853161591,25.43530918897985,7389
22.670769003222148,25.48752472431319,7390
22.761444213347602,25.539875785227345,7391
22.852354181763765,25.592362383137335,7392
22.943498928293742,25.64498452948797,7393
23.03487847281576,25.69774223575589,7394
23.126492835259643,25.750635513447506,7395
23.218342035610352,25.803664374101082,7396
23.310426093905612,25.856828829285345,7397
23.40274503023593,25.91012889059948,7398
23.495298864747337,25.963564569674737,7399
23.588087617637846,26.01713587817239,7400
23.681111309159036,26.070842827784613,7401
23.774369959617225,26.124685430235203,7402
23.867863589370714,26.17866369727797,7403
23.96159221883373,26.232777640699002,7404
24.05555586847209,26.287027272314177,7405
24.149754558805952,26.341412603970745,7406
24.24418831040944,26.395933647547118,7407
24.338857143911017,26.450590414953076,7408
24.43376107999153,26.505382918128646,7409
24.528900139387343,26.560311169045903,7410
24.62427434288643,26.615375179706717,7411
24.71988371133188,26.670574962144798,7412
24.815728265621544,26.72591052842544,7413
24.911808026705632,26.781381890644198,7414
25.008123015588716,26.83698906092799,7415
25.104673253329707,26.892732051435118,7416
25.20145876104108,26.948610874354806,7417
25.29847955988966,27.004625541907657,7418
25.395735671095036,27.060776066344737,7419
25.49322711593312,27.117062459949633,7420
25.59095391573181,27.173484735035938,7421
25.688916091874134,27.230042903949084,7422
25.78711366579668,27.286736979065417,7423
25.885546658990787,27.3435669727929,7424
25.98421509300095,27.400532897570177,7425
26.0831189894272,27.457634765867965,7426
26.18225836992272,27.51487259018767,7427
26.281633256194667,27.572246383061845,7428
26.381243670005716,27.629756157055112,7429
26.48108963317131,27.687401924762547,7430
26.58117116756283,27.745183698811527,7431
26.681488295104806,27.80310149186012,7432
26.782041037776125,27.86115531659776,7433
26.882829417610417,27.9193451857455,7434
26.983853456695655,27.97767111205577,7435
27.085113177174158,28.03613310831237,7436
27.1866086012426,28.09473118733048,7437
27.28833975115239,28.15346536195689,7438
27.390306649209677,28.212335645069984,7439
27.492509317773784,28.271342049578855,7440
27.594947779259957,28.330484588424866,7441
27.697622056137384,28.389763274580552,7442
27.800532170930396,28.449178121050252,7443
27.90367814621728,28.508729140869484,7444
28.00706000463067,28.568416347105128,7445
28.11067776885951,28.62823975285658,7446
28.21453146164592,28.688199371253923,7447
28.31862110578675,28.748295215458867,7448
28.422946724134395,28.80852729866516,7449
28.527508339595578,28.868895634097942,7450
28.632305975131384,28.929400235013716,7451
28.737339653759214,28.99004111470152,7452
28.842609398549627,29.05081828648106,7453
28.948115232628716,29.11173176370412,7454
29.053857179177708,29.172781559754323,7455
29.15983526143179,29.233967688046423,7456
29.266049502683245,29.295290162028152,7457
29.372499926276735,29.356748995177483,7458
29.479186555613246,29.4183442010049,7459
29.586109414149284,29.480075793052954,7460
29.693268525394924,29.54194378489511,7461
29.800663912916946,29.603948190137583,7462
29.908295600335688,29.666089022417502,7463
30.016163611328203,29.72836629540474,7464
30.1242679696251,29.7907800228001,7465
30.232608699013316,29.85333021833689,7466
30.341185823334904,29.916016895780253,7467
30.44999936648628,29.978840068926715,7468
30.559049352420566,30.04179975160553,7469
30.668335805144835,30.104895957677122,7470
30.777858748721695,30.16812870103396,7471
30.887618207270066,30.231497995601032,7472
30.997614204962822,30.295003855334468,7473
31.107846766029944,30.35864629422338,7474
31.218315914754967,30.422425326287794,7475
31.329021675478145,30.486340965580485,7476
31.43996407259526,30.55039322618628,7477
31.551143130556433,30.614582122221385,7478
31.66255887386929,30.678907667835205,7479
31.774211327094626,30.74336987720784,7480
31.886100514850725,30.807968764552584,7481
31.998226461810226,30.872704344114112,7482
32.110589192702875,30.937576630170064,7483
32.22318873231275,31.00258563702946,7484
32.33602510547948,31.067731379033376,7485
32.449098337100565,31.133013870556326,7486
32.56240845212591,31.19843312600304,7487
32.67595547556485,31.2639891598126,7488
32.789739432479124,31.329681986454325,7489
32.903760347989156,31.395511620431407,7490
33.01801824726971,31.461478076278425,7491
33.13251315555106,31.527581368562004,7492
33.24724509812061,31.593821511881753,7493
33.36221410032168,31.660198520869553,7494
33.477420187552724,31.726712410189133,7495
33.5928633852685,31.793363194536724,7496
33.70854371897972,31.86015088864085,7497
33.82446121425377,31.92707550726277,7498
33.940615896713595,31.99413706519581,7499
34.05700779203805,32.06133557726558,7500
34.17363692596348,32.128671058330895,7501
34.290503324280586,32.19614352328193,7502
34.40760701283757,32.26375298704207,7503
34.52494801753817,32.33149946456674,7504
34.642526364342814,32.399382970844144,7505
34.76034207926826,32.46740352089496,7506
34.878395188387586,32.53556112977242,7507
34.996685717829784,32.603855812561996,7508
35.11521369378016,32.67228758438171,7509
35.23397914248193,32.74085646038301,7510
35.35298209023342,32.809562455749145,7511
35.472222563388904,32.878405585695674,7512
35.59170058836092,32.94738586547181,7513
35.71141619161717,33.01650331035859,7514
35.831369399682416,33.08575793567,7515
35.951560239137784,33.15514975675259,7516
36.07198873662147,33.22467878898584,7517
36.1926549188284,33.294345047781974,7518
36.31355881250942,33.36414854858552,7519
36.43470044447287,33.434089306874185,7520
36.55607984158379,33.50416733815844,7521
36.677697030762765,33.57438265798079,7522
36.79955203898945,33.64473528191785,7523
36.92164489329824,33.71522522557787,7524
37.04397562078143,33.785852504602474,7525
37.16654424858841,33.85661713466631,7526
37.289350803925274,33.927519131476714,7527
37.412395314054045,33.99855851077335,7528
37.53567780629583,34.069735288329966,7529
37.659198308026866,34.14104947995215,7530
37.782956846682055,34.212501101479376,7531
37.906953449751065,34.2840901687827,7532
38.03118814478379,34.35581669776798,7533
38.155660959384896,34.42768070437269,7534
38.280371921217316,34.49968220456795,7535
38.4053210580003,34.57182121435736,7536
38.53050839751178,34.644097749778446,7537
38.655933967585625,34.716511826901005,7538
38.78159779611397,34.789063461828476,7539
38.90749991104566,34.861752670697044,7540
39.03364034038706,34.934579469676095,7541
39.160019112202406,35.007543874968434,7542
39.28663625461226,35.08064590280938,7543
39.413491795796254,35.153885569468365,7544
39.540585763989945,35.2272628912471,7545
39.667918187488354,35.30077788448163,7546
39.79548909464125,35.37443056553962,7547
39.923298513859045,35.44822095082372,7548
40.05134647360808,35.52214905676889,7549
40.17963300241218,35.59621489984329,7550
40.308158128853876,35.67041849654893,7551
40.43692188157277,35.744759863420825,7552
40.565924289266384,35.81923901702739,7553
40.69516538069012,35.893855973970474,7554
40.824645184657264,35.96861075088535,7555
40.95436373003941,36.04350336444092,7556
41.08432104576445,36.11853383133865,7557
41.214517160819355,36.193702168314054,7558
41.34495210425017,36.2690083921368,7559
41.47562590515886,36.344452519608794,7560
41.60653859270607,36.42003456756588,7561
41.73769019611154,36.495754552877955,7562
41.86908074465207,36.57161249244791,7563
42.00071026766278,36.64760840321229,7564
42.132578794537075,36.72374230214129,7565
42.264686354727026,36.800014206238956,7566
42.39703297774141,36.87642413254211,7567
42.52961869314929,36.95297209812236,7568
42.6624435305768,37.029658120084264,7569
42.79550751970837,37.10648221556604,7570
42.92881069028751,37.183444401740005,7571
43.06235307211602,37.26054469581215,7572
43.19613469505317,37.33778311502164,7573
43.330155589017735,37.41515967664196,7574
43.46441578398675,37.4926743979803,7575
43.59891530999555,37.57032729637745,7576
43.73365419713892,37.64811838920855,7577
43.86863247556837,37.72604769388148,7578
44.00385017549646,37.80411522783937,7579
44.13930732719205,37.88232100855785,7580
44.275003960985046,37.96066505354783,7581
44.41094010726246,38.03914738035312,7582
44.547115796470784,38.117768006551934,7583
44.68353105911477,38.1965269497561,7584
44.82018592575826,38.27542422761155,7585
44.95708042702497,38.3544598577988,7586
45.09421459359608,38.43363385803154,7587
45.23158845621305,38.51294624605826,7588
45.36920204567484,38.59239703966064,7589
45.507055392841046,38.67198625665539,7590
45.64514852862916,38.751713914892605,7591
45.783481484016136,38.83158003225677,7592
45.92205429003802,38.911584626666425,7593
46.0608669777907,38.991727716074706,7594
46.19991957842876,39.0720093184686,7595
46.339212123165055,39.15242945186878,7596
46.47874464327387,39.23298813433134,7597
46.618517170087024,39.31368538394562,7598
46.75852973499694,39.39452121883595,7599
46.89878236945396,39.47549565716007,7600
47.03927510496908,39.55660871711078,7601
47.180007973112346,39.63786041691493,7602
47.32098100551368,39.71925077483398,7603
47.46219423386207,39.80077980916347,7604
47.60364768990599,39.88244753823328,7605
47.74534140545415,39.96425398040806,7606
47.88727541237473,40.046199154086835,7607
48.029449742594984,40.128283077702704,7608
48.171864428102815,40.21050576972378,7609
48.31451950094482,40.29286724865206,7610
48.45741499322901,40.37536753302503,7611
48.6005509371213,40.45800664141356,7612
48.743927364848645,40.540784592423805,7613
48.88754430869865,40.62370140469692,7614
49.03140180101642,40.70675709690723,7615
49.17549987421007,40.78995168776549,7616
